Ca,Cb,Eout_rail,Ra,Rb,Rs,RsolA,RsolB,Va_rail,chamber,circuitValuesKnown,constrain_min_and_max_f,cross_section,data_location,detrendSignals,filterSignals,fpass,fs,high_RSME,idx_best_absEr,idx_best_absEr1000,idx_best_absZr,idx_best_absZr1000,idx_best_absnone,import_error,include_in_analysis,manually_validated,meas_ID,meas_idx,n_freqs,normalization_method,p_1,p_2,p_3,p_4,p_5,p_6,p_7,pg_absEr_1,pg_absEr_2,pg_absEr_3,pg_absEr_4,pg_absEr_5,pg_absEr_6,pg_absEr_7,pg_absEr1000_1,pg_absEr1000_2,pg_absEr1000_3,pg_absEr1000_4,pg_absEr1000_5,pg_absEr1000_6,pg_absEr1000_7,pg_absZr_1,pg_absZr_2,pg_absZr_3,pg_absZr_4,pg_absZr_5,pg_absZr_6,pg_absZr_7,pg_absZr1000_1,pg_absZr1000_2,pg_absZr1000_3,pg_absZr1000_4,pg_absZr1000_5,pg_absZr1000_6,pg_absZr1000_7,pg_absnone_1,pg_absnone_2,pg_absnone_3,pg_absnone_4,pg_absnone_5,pg_absnone_6,pg_absnone_7,pgmax_absEr_1,pgmax_absEr_2,pgmax_absEr_3,pgmax_absEr_4,pgmax_absEr_5,pgmax_absEr_6,pgmax_absEr_7,pgmax_absEr1000_1,pgmax_absEr1000_2,pgmax_absEr1000_3,pgmax_absEr1000_4,pgmax_absEr1000_5,pgmax_absEr1000_6,pgmax_absEr1000_7,pgmax_absZr_1,pgmax_absZr_2,pgmax_absZr_3,pgmax_absZr_4,pgmax_absZr_5,pgmax_absZr_6,pgmax_absZr_7,pgmax_absZr1000_1,pgmax_absZr1000_2,pgmax_absZr1000_3,pgmax_absZr1000_4,pgmax_absZr1000_5,pgmax_absZr1000_6,pgmax_absZr1000_7,pgmax_absnone_1,pgmax_absnone_2,pgmax_absnone_3,pgmax_absnone_4,pgmax_absnone_5,pgmax_absnone_6,pgmax_absnone_7,pgmin_absEr_1,pgmin_absEr_2,pgmin_absEr_3,pgmin_absEr_4,pgmin_absEr_5,pgmin_absEr_6,pgmin_absEr_7,pgmin_absEr1000_1,pgmin_absEr1000_2,pgmin_absEr1000_3,pgmin_absEr1000_4,pgmin_absEr1000_5,pgmin_absEr1000_6,pgmin_absEr1000_7,pgmin_absZr_1,pgmin_absZr_2,pgmin_absZr_3,pgmin_absZr_4,pgmin_absZr_5,pgmin_absZr_6,pgmin_absZr_7,pgmin_absZr1000_1,pgmin_absZr1000_2,pgmin_absZr1000_3,pgmin_absZr1000_4,pgmin_absZr1000_5,pgmin_absZr1000_6,pgmin_absZr1000_7,pgmin_absnone_1,pgmin_absnone_2,pgmin_absnone_3,pgmin_absnone_4,pgmin_absnone_5,pgmin_absnone_6,pgmin_absnone_7,predicted_TER,remove_last_NOVA_meas,resnormbest_absEr,resnormbest_absEr1000,resnormbest_absZr,resnormbest_absZr1000,resnormbest_absnone,signal_buffer_end,signal_buffer_start,total_guesses,vpipette_gain_adjust
1.07e-06,9.2e-08,0,9837,9790,100.3,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,430,377,312,233,301,0,1,0,20221219_134119,1,111,max,99.2,98.7,9837,1.07e-06,9790,9.2e-08,100.3,104.838286296372,106.226569757228,6872.83705034566,1.76563680897607e-06,5806.09009394677,1.22351283710963e-07,88.7409149018827,101.671785725666,0.00100006595401339,12841.1808455463,5.62795692879019e-07,37452.256412087,2.35082580029317e-08,197.824208256571,105.015826848439,106.86925564131,6313.75086472738,1.90219940043601e-06,5334.82037144277,1.24842228199402e-07,87.9972309192755,101.717818910397,0.00100000040107524,12960.8638246664,5.6503947956113e-07,37876.3970980737,2.35188007414433e-08,197.768514996547,151.205372050312,51.2933745329751,151176.025741457,9.70906096760465e-08,30.2660118986137,1.2758407403535e-06,96.4045367525618,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,297.6900422,1,0.046602865500095,1.2833986748564,0.0499406332791363,1.28422148035305,0.0342225005490231,5.902,5.98,500,1
1.07e-06,9.2e-08,0,99.2,9790,1000.9,0.4,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,457,468,188,100,12,0,1,0,20221026_175104,2,111,max,0.4,98.7,99.2,1.07e-06,9790,9.2e-08,1000.9,14.7645930894032,67.4023481697824,67.828562933764,1.17639430689094e-06,499999.999999974,8.72471493568593e-08,923.758761329212,0.86631312071732,94.0032375664906,112.683349406666,9.76513884528464e-07,9367.59823831347,9.15925503147469e-08,1008.61666429023,14.5189185265165,70.9614568618574,74.5825712510644,1.41654528304822e-06,499999.999999973,8.81798696073285e-08,920.490412726078,0.474234984022864,95.1396886968945,113.434867528674,9.83614486662257e-07,9097.51145497114,9.18159368586412e-08,1010.85082948898,63.2572255927567,37.5025457544716,405.353637079103,2.96667003864359e-07,594.180686613218,1.17727622974242e-07,9674.07398474151,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,1008.008117,1,0.322002905471665,0.0602628163600765,0.276916740327809,0.0593877462005837,0.0018852376804595,5.902,5.98,500,10
9.2e-08,9.2e-08,0,988,994,100.3,0.35,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,24,52,334,287,81,0,1,0,20221018_180615,1,111,max,0.35,0.28,988,9.2e-08,994,9.2e-08,100.3,0.00100000000000006,0.00100000000005468,565.814129972343,6.55514566098019e-08,517.471045793892,1.48911493453458e-07,105.630424117317,0.0010000000000001,45.2369491399914,215.853977855707,1.77052341746951e-07,2.07687007051131,0.000184349842056823,66.2219702063339,0.00100000008455885,0.00100000000671357,71.2327790462465,6.39218367521028e-08,65.5482434557952,1.3081760427521e-07,324.231000295947,47.9734400861227,0.00100000003899868,499999.999999974,4.83305502420178e-06,499999.999999974,2.10767214494193e-07,48.0421221702651,0.00100000000036507,0.00100000000035272,309.018404378777,1.35554236009187e-07,1219.90060342925,6.93046351992259e-08,102.679267096434,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,96.09876051,1,0.221897902493121,2.46116597031806,0.218056066622214,2.50815704920073,0.0817589424631317,5.902,5.98,500,10
2.35e-06,2.34e-06,0,99.2,994,10029,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,6,442,292,481,325,0,1,0,20221212_174601,3,111,max,99.2,98.7,99.2,2.35e-06,994,2.34e-06,10029,106.338642892554,102.399496496054,104.933301129457,2.66477594359573e-06,1041.8924844739,2.3422564849071e-06,7016.61395539274,100.669572666476,103.558682425783,107.678668533219,2.32199850241746e-06,995.381915257474,2.35551865938148e-06,9670.44683866573,104.365502269809,103.166445227285,108.451301934437,2.54111429757574e-06,1051.20668395009,2.35203423115837e-06,6651.00402771847,99.5160160605182,103.395024706993,109.44444048367,2.24831288140076e-06,998.058807589656,2.35758552311407e-06,9468.96836220213,158.627530097813,45.7497949361476,102.126773501884,2.48022942829394e-06,1529.42286999915,2.19499575428607e-06,2517.41547153468,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,1183.649474,1,0.0187096725831861,0.000961207265928446,0.0255267209921189,0.00134223129510659,0.000713979435314353,5.902,5.98,500,1
1.07e-06,1.01e-06,1,988,98770,99780,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,114,84,466,135,241,0,0,0,20221220_174933,2,111,max,99.2,98.7,988,1.07e-06,98770,1.01e-06,99780,8.20775136233193,0.00100000000000005,1109.99438628896,9.90555394257654e-07,105098.128551983,1.00737562738685e-06,94296.3798721389,89.889060307661,102.637468776731,1006.32024413162,1.02021682474924e-06,94821.7448625242,1.01220663563899e-06,103885.806576301,207.011361193108,208.146448580816,883.489288917142,1.15426188869241e-06,83001.6070086111,1.01874927288712e-06,122090.864340186,89.9178081505264,103.593817326964,1004.82698534668,1.01686586250672e-06,92610.121978942,1.01268976363883e-06,106611.849719957,106.041690923604,95.283251084959,998.39384663487,1.05275370043187e-06,69735.9145017603,1.01998123573896e-06,168668.548952132,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,50448.75622,1,0.0116463155093486,6.61750456462602e-05,0.0280612869214065,0.000136473833856441,5.11740452046898e-06,5.902,5.98,500,1
1.07e-06,2.34e-06,0,988,98.9,100.3,0.35,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,195,63,286,487,315,0,1,0,20221018_191151,1,111,max,0.35,0.28,988,1.07e-06,98.9,2.34e-06,100.3,3.50729893212857,0.00100000000002319,1707.88119827112,9.90780283288538e-07,108.130670580054,3.73727430802163e-06,93.8890089082555,0.00100000000128,0.00100000000003494,1684.83216880853,9.88313477475816e-07,107.798765021994,2.61545186376379e-06,97.9815867569379,0.00100000000264289,0.00100000000000006,949.11701157413,1.02054625036623e-06,79.8492991435976,2.08396740355344e-06,102.362885176907,0.00100000000032397,0.0010000000002448,981.22008113547,9.97332188786389e-07,82.5022101315962,2.27906729424524e-06,101.827690668828,0.663352068943284,0.780614271941369,28.1423653579822,5.57262727535011e-06,460291.965814559,8.31514897102614e-07,91.3150633029811,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,92.45620451,1,0.588420979994316,0.0999414837286494,1.10035420877556,1.07258031150753,0.0482934682324344,5.902,5.98,500,10
9.2e-08,9.2e-08,0,9837,9790,10029,0.4,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,194,470,105,269,200,0,1,0,20221110_175330,3,111,max,0.4,98.7,9837,9.2e-08,9790,9.2e-08,10029,15.7409218331189,249.999999999987,3409.08842195582,9.45296989320995e-08,3179.34688043621,9.72377214277617e-08,499999.999999974,0.15517564724461,118.149431044632,5224.56694005609,9.16497261249869e-08,5061.9226023736,9.33383258945721e-08,18528.5421608022,0.00100000000000005,249.999999999987,3421.45343774721,9.47846783365578e-08,3175.55639063225,9.75522724752055e-08,499999.999999974,0.00100000000000005,118.337045510525,3404.48639657954,9.21588133154335e-08,3298.60496191149,9.28023436763587e-08,499999.999999974,102.476545861524,4.04535523455411,344.662079856007,9.46418872166868e-07,10490.2305557453,4.82589942392213e-08,17064.7564245134,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,6736.515127,1,0.0407462290665136,0.000354224485941504,0.074695252729932,0.000432831235015159,0.000308831298613155,5.902,5.98,500,1
1.07e-06,1.01e-06,0,99.2,9790,100.3,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,49,102,107,323,354,0,1,0,20221212_165442,1,111,max,99.2,98.7,99.2,1.07e-06,9790,1.01e-06,100.3,103.437673140536,98.9017411757345,91.1285456084282,1.14557565806853e-06,499999.999995216,1.09154152875404e-06,95.568671360587,0.00100000000000009,116.259854655698,362.2000816464,1.28525238761373e-07,276.948448882199,1.38673662164686e-06,253.027068537804,103.180186692074,99.195728773581,94.0668138313777,1.14318897677604e-06,499999.999265609,1.10583620332283e-06,95.5846952021025,0.00100000002583775,116.397174400253,360.822379079086,1.28498033947843e-07,275.790471710428,1.38899678916487e-06,253.158651358119,199.18308328501,4.0544438368165,63.7916542313143,4.78544076610997e-06,85.0277422356423,6.472777495792e-07,260.679063535551,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,297.1929336,1,0.0540969345149245,0.064666889574936,0.0505258126017207,0.0658311400864316,0.0426805997668855,5.902,5.98,500,1
1.07e-06,1.01e-06,0,988,994,99780,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,429,193,230,7,200,0,0,0,20221220_173959,1,111,max,99.2,98.7,988,1.07e-06,994,1.01e-06,99780,100.588195393947,98.0996017480853,983.234128588609,1.06297651458514e-06,966.140101672432,1.00850807272513e-06,499999.999824091,95.4828710373125,104.765427454146,987.078589386387,1.04519612515806e-06,961.08017382377,1.02904641627894e-06,499999.997346578,98.4725419763685,99.9061646797447,984.822267862209,1.05753656465083e-06,964.688938359112,1.012837287949e-06,499999.999640554,94.9428404743263,105.311724766275,987.55361605496,1.04461992848209e-06,960.600182307548,1.02961556456123e-06,499999.999999973,1.92814686131156,196.827760731246,5.11317887465492,7.92350956337204e-05,120752.737383314,5.18588180785799e-07,1974.16177975633,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,2160.784314,1,0.0177919688449209,0.000277401701420298,0.0339603009109773,0.000570294303886145,0.000121999882997884,5.902,5.98,500,1
2.35e-06,9.2e-08,0,9842,98.9,10029,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,166,235,195,204,289,0,1,0,20221219_140414,3,111,max,99.2,98.7,9842,2.35e-06,98.9,9.2e-08,10029,98.6826056907234,98.0584718631056,499999.999999865,2.30485555620275e-06,104.822283892151,1.80726039952719e-07,5037.08072936098,99.2117074997404,0.00129332520953291,10410.6418305264,2.30396280769293e-06,206.12041289274,2.17486859505494e-08,9760.95193845715,98.4496981124033,97.8505801663094,499999.99680836,2.30306610138499e-06,108.682239961311,8.06416565531026e-08,5039.58161358398,98.3279388749546,0.00146471890491615,10523.0053356714,2.30303243700727e-06,208.696236666124,2.44889847312582e-08,9672.01502511739,189.612164715047,18.773469958045,94.3792378895593,1.04172823717164e-07,5190.45734983127,2.39814087526306e-06,85479.5891924426,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,5190.277834,1,0.000967411508163413,0.000150867839799738,0.00103698678881911,0.00102145383620172,4.75259465894637e-05,5.902,5.98,500,1
9.2e-08,9.2e-08,0,988,98.9,100.3,0.4,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,51,53,426,389,121,0,1,0,20221102_172503,1,111,max,0.4,98.7,988,9.2e-08,98.9,9.2e-08,100.3,37.3350461250762,80.8971468464137,193.864996321514,2.5102149748468e-07,94.1437890326868,1.45100669864268e-07,97.8698249662856,85.9961885212121,0.00100000030206629,4.9732821354752,0.000999999999999949,683.459113891938,6.24750938131806e-08,124.056887045461,39.221266157215,67.2686591938745,148.044018039663,2.58383438492761e-07,119.075588850748,8.12445016958226e-08,124.188535632897,0.00100000031831225,104.751514680538,259.992272498024,9.19017511989457e-08,1.12330279193977,0.000999999999999949,128.983380264603,0.00100000000003328,0.00100000073377466,122384.56083504,1.87929127028887e-08,598.333790605112,1.53962469721484e-08,191.5241682734,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,190.9262045,1,0.12843721311982,3.15474580174278,0.167622456326625,3.19469257005913,0.106592881936242,5.902,5.98,500,10
2.35e-06,1.01e-06,0,988,98.9,10029,0.35,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,288,42,274,391,212,0,1,0,20221019_165517,3,111,max,0.35,0.28,988,2.35e-06,98.9,1.01e-06,10029,25.7337249028911,0.00100000004980287,894.173522308372,2.45942544872188e-06,89.0114116724506,1.43449089168374e-06,39639.2321700451,0.00100000000001262,0.00100000000006644,1215.57369278811,2.29584513026934e-06,105.734370998393,9.48227383233383e-07,3820.60257144204,0.00100000000000005,0.00100000000032054,1144.30545877387,2.29754526335157e-06,100.386108338771,9.66319107996118e-07,4616.17612524566,0.252597444771189,0.00100000016850292,1142.52441432147,2.30011237179401e-06,100.261546425158,9.95531245520304e-07,4634.44774646115,0.565489340549688,0.548050110982728,100.007610451031,1.00061896679693e-06,884.700804931333,2.4083879552933e-06,178524.795107499,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,981.25416,1,0.516979864322981,0.00462162633092207,0.0184441053012963,0.0145003046243148,0.000765608803792225,5.902,5.98,500,10
2.35e-06,1.01e-06,0,99.2,9790,10029,0.35,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,211,471,186,164,330,0,1,0,20221018_171920,3,111,max,0.35,0.28,99.2,2.35e-06,9790,1.01e-06,10029,29.3482657913559,0.00100000000000008,87.2779530219172,5.7027174590347e-06,34548.9130148087,1.00899355701251e-06,5778.31544788044,0.739114405634205,5.56087178162639,103.715291976561,2.53432198271529e-06,10114.8610021284,1.01410559762409e-06,9687.54514430395,8.15868390139571,0.0161413171418562,110.847246017625,3.51043406355659e-06,15065.8753059182,1.01120893542811e-06,7395.29048844043,0.385907473449964,7.84763637661088,104.415066717261,2.62990060983747e-06,10150.4712090421,1.01494316674896e-06,9651.0245145154,2.89049483386932,0.284042454533382,11521.1294907455,1.00983495554495e-06,101.410547305321,2.33369413075302e-06,8697.34626352841,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,4979.934696,1,0.445257267939147,0.00675741376418466,0.287177309552317,0.00606094991162075,0.000193751572776065,5.902,5.98,500,10
1.07e-06,9.2e-08,0,9837,98.9,10029,99.2,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,464,417,362,7,14,0,1,0,20230103_152450,3,111,max,99.2,0.28,9837,1.07e-06,98.9,9.2e-08,10029,97.3452580232349,0.00100000000000005,499999.999967156,1.0421979223803e-06,103.222957214313,1.49495118943582e-07,5037.11613128283,95.3278264150411,0.00100000000000005,499999.999999974,1.04078461583346e-06,107.01526815762,7.07300741461237e-08,5040.17876929499,89.3878093052472,2.25741500864411,499999.999999974,1.03910602275863e-06,113.0792395185,7.95232610984208e-08,5044.8661684256,89.870642087917,2.20679209152495,478647.721909675,1.03943282694543e-06,113.10722879647,1.14079571343353e-07,5046.78924563321,110.375959662908,1.88229577827765,5635.02892406151,1.08122887254482e-06,90.7687198821937,1.25401849690249e-07,37880.6570669433,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,5090.596464,1,0.0023567193236517,0.000247742512450493,0.0530774977708615,0.0530623911976408,6.68569382357848e-05,5.902,5.98,500,1
1.07e-06,2.34e-06,0,988,9790,10029,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,382,474,78,8,380,0,1,0,20221214_163511,3,111,max,99.2,98.7,988,1.07e-06,9790,2.34e-06,10029,110.737685529862,110.639100207557,983.663939358339,1.06144939979453e-06,9574.5230944952,2.36840096238241e-06,10164.5938244713,98.1587434892599,106.470884691874,994.589637031922,1.03918139538789e-06,9481.20445002952,2.36612798365973e-06,10286.1825052529,107.943160899579,117.124916971824,966.685002776841,1.03678346603309e-06,8361.26584393171,2.41891163350316e-06,11620.6616602427,86.6903325448758,110.871137603023,990.727381008893,1.01011768108448e-06,8534.17792350332,2.40451301947842e-06,11422.941234554,61.9942288436045,145.436554131877,77548.4475437219,1.99654306757738e-06,979.925129477104,1.16142035492056e-06,5549.77205404939,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,5392.909468,1,0.0104919530125062,0.00100857244846808,0.00963631701333624,0.0015581424239029,5.11985404873908e-05,5.902,5.98,500,1
1.07e-06,1.01e-06,0,99.2,98.9,100.3,99.2,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,372,343,201,248,70,0,1,0,20221122_143247,1,111,max,99.2,0.28,99.2,1.07e-06,98.9,1.01e-06,100.3,109.636745530573,12.2705893207675,395.188460660726,1.9006899781285e-06,293.343897767691,2.78718784738087e-06,48.641628142476,0.00100002047322312,28.228054390378,271.07207944541,1.0813877417916e-07,6.58302323374593,4.21393483336703e-05,277.450885579427,93.4191957243404,27.714693384141,103.543757302146,1.11935849926462e-06,9.96578272997057,3.4414268303443e-05,78.0919163593742,0.00100000000292065,28.425533080717,264.982859752095,1.08310749328525e-07,6.41472477292865,4.25315649967451e-05,283.169659407604,0.0717740139967712,0.0849302222711439,397.122434578658,7.48284084978437e-10,2833.24135594704,1.08975658001551e-07,176.305821644934,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,166.0665617,1,0.149733765748892,0.377769181424216,0.220538909777022,0.404492744456148,0.145090677616281,5.902,5.98,500,1
2.35e-06,9.2e-08,0,9837,9790,10029,99.2,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,106,350,19,100,165,0,1,0,20221209_153103,3,111,max,99.2,0.28,9837,2.35e-06,9790,9.2e-08,10029,107.547594198575,0.00100000002774956,10049.0405936158,2.33137308107161e-06,9803.74354089456,9.18199298394969e-08,9964.54214608417,98.7691339448653,10.3759629127174,10164.7536770928,2.30663590333503e-06,9848.94828076043,9.19936934118302e-08,9912.7115125764,124.706208624676,0.00100000000355356,9976.86287207688,2.35602977462812e-06,9771.45583156443,9.22081959815899e-08,9966.99912795804,98.80454238529,10.4217640289107,10168.4470064348,2.3073337197036e-06,9850.53724900103,9.19963856136886e-08,9911.68235566611,45.3992452816688,61.7404609235998,3237.91630301117,5.40014049594453e-06,6682.49227309835,8.98278977622577e-08,19995.1655412238,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,6736.895127,1,0.00852015697207099,0.00020183032029058,0.0264926870275235,0.000207531164075574,0.000213293556863177,5.902,5.98,500,1
